trade_date,symbol,value,momentum,low_volatility,circ_mv,forward_return,benchmark_return,usable_from,signal_at,execution_at
2019-01-31,FIX005,0.5747598476,-1.724765757,-0.6335098786,22856.01595,-0.02343605918,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX006,1.988923732,-2.051520594,1.022515369,139248.3503,0.009066846454,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX007,0.3526525639,-1.94024643,1.982765427,87729.03542,0.03602896343,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX008,1.679021275,0.6909201792,0.6140041549,11806.18839,0.005414964595,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX009,-0.05232495952,-0.4829535725,1.284777182,29521.73744,-0.0007410751303,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX010,2.918772255,-2.13205629,0.4371627516,6201.112975,-0.00535771132,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX011,3.711912679,-2.586365386,-0.006167691196,45347.3067,0.03689773045,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX012,2.64734305,-0.9848168846,-0.7007937393,2421.187574,-0.01274068868,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX013,3.366846717,-2.197811808,0.8668216855,23726.07325,-0.02749012998,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX014,0.6095247288,-0.1596952236,0.1133109647,9914.961663,0.003786344191,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX015,0.6729237065,0.5716636181,1.928320419,84191.204,0.04680969498,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX016,1.425827151,-1.753592619,1.267238534,43844.13587,0.02235934615,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX017,3.176455534,-0.8114242819,-0.3517605247,324009.6018,-0.01483165955,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX018,1.434999389,-0.03612443715,1.547953462,23987.1696,-0.04452289255,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX019,1.077271558,-0.4314654245,0.4665141478,71478.92391,-0.001007168412,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX020,0.4173562429,-0.5109553853,1.137742235,20823.89277,0.007688250364,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX021,3.474661227,-1.297202997,0.9559979347,25730.80519,0.009916846335,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX022,2.185695605,-1.285115155,1.576651168,74203.34654,-0.001376830652,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX023,1.841507403,-1.750769506,0.03869437319,8388.936172,0.03984756044,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX024,1.405900181,-0.7752418486,1.637798241,53957.00913,-0.03900395105,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX025,3.231353076,-1.474097322,1.817037935,21467.75511,0.01321168496,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX026,1.956789996,-1.755784806,1.450862855,34033.10122,-0.05855242196,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX027,0.8313140498,-0.6811091912,-0.0551880412,3528.228195,-0.003913504862,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX028,2.120355285,-0.03199000402,0.2914377329,53339.46402,0.04338251784,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX029,1.633971886,-1.032798,1.877338347,68272.88094,-0.02820088572,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX030,0.5796554326,-1.984242455,-0.1398621026,8727.700803,0.009847604458,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX031,0.8033149144,0.1634366848,1.220442943,21266.49357,0.01259549609,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX032,3.367602027,-0.399596278,1.427569206,106992.6461,0.07779716249,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX033,1.764523802,-0.6642743385,0.4995177943,20437.52606,0.03162918984,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX034,1.875510562,-2.295473923,-0.7677481849,61574.26464,-0.0389739455,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX035,2.185669385,-0.5388736969,-0.9692443223,151964.4433,0.003866254667,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX036,1.027711369,-1.037383797,-0.1190201816,14394.30178,-0.01733548097,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX037,1.157897502,0.8248297888,-1.054019687,11574.29029,0.008641931568,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX038,0.2972694015,-0.3734784269,-0.4024079943,27465.76406,0.01692296821,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-01-31,FIX039,1.124679225,-1.382295109,2.665932252,11466.5712,0.01979579065,-0.01269296441,2019-01-31T17:30:00+08:00,2019-01-31T18:00:00+08:00,2019-02-01T09:30:00+08:00
2019-02-28,FIX000,2.006838738,-1.684002993,0.3746457327,18247.40848,0.01173382957,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX001,1.508768526,1.21484188,-0.4706499543,37619.39617,-0.008201532602,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX002,0.8522843558,-1.953272184,1.192052178,17220.7517,0.09908605799,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX003,2.419942787,-3.109931673,-0.8571578169,5808.755076,0.01514986356,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX004,2.111968422,-2.472664943,1.401646559,136445.0976,-0.01369300931,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX005,1.890487397,-0.77007392,0.7198456122,28079.85289,0.02671789653,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX006,2.540067618,-2.503351125,1.660986067,25553.24156,0.02528278161,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX007,-0.2452645043,-1.814997047,1.720796064,15087.5407,-0.01681825485,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX008,1.923031698,-0.325186736,0.1936807017,9162.841639,-0.01116724307,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX009,-0.3479498432,-0.451262068,1.210675927,75886.11638,-0.03316146686,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX010,2.292599031,-2.674324514,0.3935009254,6101.669016,-0.03775330753,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX011,2.871281828,-2.844835726,0.2457278127,13773.70114,-0.03023359363,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX012,1.72072463,-1.505462614,-0.395888832,11718.01813,-0.01364555554,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX013,2.844701178,-2.469336702,1.081396671,90260.04407,-0.01304306362,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX014,1.165187456,-0.74416016,0.04418335743,17342.45021,-0.02514413425,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX015,0.5347172492,0.7776625669,0.8967614083,52437.68891,0.008741060161,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX016,1.228916147,-0.3918662161,0.8875609822,21381.89565,0.009914465037,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX017,2.613005653,-0.6141880625,-0.5775657364,10958.07162,0.04242417846,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX018,2.199423988,-0.7955596406,0.08487847357,30288.16858,0.001058019936,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX019,1.423535664,-0.03157344209,0.6862572134,31424.34459,0.04098253469,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX020,0.0596752977,-0.2497187547,1.616823532,14913.69779,-0.02418194706,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX021,3.118790562,-2.191652024,0.6635012893,100479.8647,-0.04418682857,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX022,2.069405429,-0.05274742956,1.632751192,13616.48131,-0.01368561872,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX023,2.716459873,-2.214278613,0.3349846372,101596.2076,0.02873300551,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX024,0.7419143987,0.06006968345,1.067347098,3675.690077,-0.03366378092,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX025,2.545202318,-2.402733009,1.945643083,13861.10095,-0.02429499083,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX026,1.282521736,-1.64248521,2.540240787,7188.565077,0.03612188692,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX027,1.826343,-0.2673546418,0.2794133688,19339.18313,0.0405123166,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX028,1.166724947,0.243609318,-0.7910370755,21347.74396,-0.01224295057,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX029,2.053446195,-1.162737247,2.141517929,46571.24582,0.05534073624,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX030,0.7351383257,-2.271526589,0.3262565662,34515.98682,-0.01553284811,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX031,0.7332077089,0.8464689715,1.261121281,61031.56819,0.03421401928,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX032,3.540077878,-0.7394745447,1.183049154,55410.03416,0.05406959404,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX033,1.566272195,-0.7228481087,-0.3107934953,28216.21741,0.04598753242,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX034,2.003751858,-1.364726584,-0.4956923784,23803.41899,-0.02361708534,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX035,0.5692677293,0.05642383762,-0.459336412,12002.14444,-0.007385694923,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX036,0.8702611017,-2.370382645,-0.694634715,80438.91013,-0.0298633566,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX037,0.9254724698,-0.4203453793,-1.28218662,44512.89233,0.01505441944,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX038,0.9026701662,0.5118963849,-1.11443102,33493.5426,0.02721163326,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-02-28,FIX039,1.750387363,-1.893588981,3.410805592,19668.69618,0.03656601298,-0.003705549229,2019-02-28T17:30:00+08:00,2019-02-28T18:00:00+08:00,2019-03-01T09:30:00+08:00
2019-03-31,FIX000,0.8826494541,-2.083498156,0.4194506067,23404.1448,-0.009623129244,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX001,2.168711355,0.7852375924,-0.5516217036,30566.72457,0.008025770097,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX002,1.270296099,-2.288887081,0.232001354,70596.2657,-0.03223384401,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX003,1.692730396,-4.376427348,-0.9939195694,2842.340267,0.04550337605,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX004,2.75783818,-3.124276306,0.1018232768,30356.42463,-0.04387403854,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX005,2.050360416,-0.5674372737,1.278887057,5664.935172,0.007248475363,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX006,1.696485514,-2.188005985,1.811818878,44643.97484,-0.04472650714,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX007,-0.3980181049,-0.846488743,1.188589671,3363.049899,0.02038724216,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX008,3.200679702,-0.4152268923,0.03445148835,31420.6459,-0.1014984485,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX009,0.9406756682,-0.3297295323,1.411848677,9549.812416,0.09849480098,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX010,3.191120505,-3.588438375,0.216420051,34544.86447,-0.01458204639,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX011,1.616705091,-3.532376709,0.1395619244,23285.8024,0.03385569558,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX012,1.97369557,-1.145397286,-0.3571742519,49472.26651,0.005293679318,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX013,3.087904008,-1.404947276,-0.0008654038318,15385.59135,0.03413408228,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX014,1.802674857,0.4502610499,0.2656979677,26328.17351,-0.02814247013,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX015,-0.3990343958,0.03544103959,0.775116111,17682.581,-0.005485899178,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX016,1.986552133,-1.617080466,1.12610037,10301.10296,-0.003675137065,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX017,3.018008941,-0.1394495825,-0.6152686486,29196.24586,-0.02319521632,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX018,2.861217548,-1.289363068,0.666104004,12219.37033,-0.01065615698,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX019,2.219282268,-0.0314358373,0.09463669187,57375.5347,-0.006472250307,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX020,-0.0244846711,-0.287256111,1.785478627,3907.128329,-0.00168241355,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX021,2.176796277,-1.256016565,0.8305896461,6497.46068,-0.06182037489,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX022,2.1581596,-1.021922356,1.467852395,24848.15419,0.01053699943,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX023,3.466971291,-2.009176109,0.7850491364,11128.42497,0.04459665371,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX024,0.3798596287,-0.330193529,2.061519981,24088.91971,-0.0006297826184,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX025,2.654908502,-2.624061028,1.915605,46598.66958,0.04100184951,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX026,0.5544409865,-1.871701812,2.872459472,11700.11902,-0.02344073543,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX027,1.721043682,-0.761473774,0.6003530968,20855.77687,0.06738276894,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX028,1.5317318,0.9971255325,-1.186126351,18843.61384,0.04115443771,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX029,0.5130041456,0.3128921688,2.23601144,3460.772332,0.07368784964,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX030,1.501462425,-1.807214884,0.4934487357,7227.067266,-0.05938841772,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX031,0.4771580374,-0.3233180466,1.277143376,210385.945,-0.006322869009,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX032,2.813362598,-1.382163881,0.8939088154,14598.11582,-0.01872594667,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX033,1.134259037,-0.7254681086,0.4389285839,3188.4415,0.02131108223,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX034,1.800727178,-0.08292503067,-0.1132080371,4920.139076,0.06132743128,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX035,0.5948942058,-0.8003156372,-0.44203478,32003.84685,0.05770177721,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX036,1.366161364,-1.359069714,0.3020128263,16391.77241,0.0309489531,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX037,0.0629161342,-0.5756736245,-0.4312176185,9923.180062,0.02624698858,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX038,0.1272361709,0.2359617749,-0.4366317597,27054.70541,0.09183800371,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-03-31,FIX039,1.394804949,-1.328857605,2.154556134,68551.3168,0.02660531423,0.02485968821,2019-03-31T17:30:00+08:00,2019-03-31T18:00:00+08:00,2019-04-01T09:30:00+08:00
2019-04-30,FIX000,1.333641416,-1.959618464,-0.2780068843,56166.07198,-0.03565317289,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX001,2.441601132,0.2577992506,-0.8475344887,20383.85508,-0.01050024531,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX002,2.138829,-1.374321441,0.3769453298,35411.86514,-0.003727029503,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX003,1.8669119,-4.093222881,-0.7544314226,8579.451954,-0.06303116879,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX004,2.406050502,-3.974436621,-0.2779795569,39769.27044,-0.03878057164,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX005,2.40116585,-0.5716602774,1.398506529,54708.62892,-0.006652972334,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX006,0.7558695906,-1.859143068,1.046635562,15863.66763,-0.03697267196,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX007,-0.2268655224,-0.6190549223,0.8533345299,19186.46288,0.04228590978,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX008,1.874034321,-0.6058249555,-0.8268341247,5005.30367,-0.001704028858,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX009,0.8034399756,-0.6191397581,1.586179274,17823.84221,0.03746220384,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX010,3.14343309,-3.247504672,-0.05928186113,24567.77339,-0.02074608516,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX011,1.446420261,-3.783259196,-0.508874323,51206.94951,0.06068907496,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX012,1.752138572,-0.1617194354,-0.6590789988,109114.1814,0.008236997621,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX013,2.419764467,-2.075458173,0.3331682932,27388.82481,-0.100415027,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX014,2.01779973,-0.2770185334,0.08873398538,16999.15897,0.06952951658,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX015,1.175026996,-0.2179878572,0.7550889692,54202.30922,0.02581793668,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX016,2.535231038,-1.757455813,1.417911057,17087.07827,0.05186409855,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
2019-04-30,FIX017,2.634773363,-0.6615594018,-0.1580188743,25127.61916,0.02652526575,0.02609026254,2019-04-30T17:30:00+08:00,2019-04-30T18:00:00+08:00,2019-05-01T09:30:00+08:00
